avg(density),avg(temperature),avg(velocity (2)),Time
0.9999,0.2,0,0
0.99990008493,0.2,0,1
0.999900271688,0.2,6.9395859771e-18,2
0.999900560003,0.2,2.58065779112e-17,3
0.999900949479,0.2,8.89133850609e-18,4
0.999901439614,0.2,-5.24805576523e-17,5
0.999902029806,0.2,-4.16374426518e-17,6
0.999902719351,0.2,5.16130443608e-17,7
0.999903507444,0.2,-6.93956352013e-18,8
0.999904393181,0.2,2.94931188349e-17,9
0.999905375559,0.2,-3.20954213169e-17,10
0.999906453478,0.2,-1.7131996964e-17,11
0.999907625741,0.2,-1.04093024075e-17,12
0.999908891055,0.2,-4.98778442521e-18,13
0.999910248037,0.2,-2.66737674661e-17,14
0.999911695207,0.2,-3.1878358883e-17,15
0.999913230998,0.2,-4.27212724781e-17,16
0.999914853754,0.2,2.68905035031e-17,17
0.99991656173,0.2,6.93947292152e-18,18
0.999918353097,0.2,1.01923325938e-17,19
0.999920225944,0.2,-2.88420786377e-17,20
0.999922178276,0.2,-1.41824681202e-16,21
0.999924208021,0.2,-3.49139561519e-17,22
0.99992631303,0.2,-6.74423447506e-17,23
0.999928491079,0.2,7.43815879796e-17,24
0.999930739872,0.2,-3.07934744586e-17,25
0.999933057042,0.2,8.84768201749e-17,26
0.999935440157,0.2,-4.74911211742e-17,27
0.999937886717,0.2,1.7543480834e-16,28
0.999940394162,0.2,8.91267310518e-17,29
0.999942959872,0.2,1.21437570133e-16,30
0.999945581171,0.2,6.28871482491e-17,31
0.999948255327,0.2,9.25956568622e-17,32
0.999950979559,0.2,3.70815320521e-17,33
0.999953751036,0.2,-5.291151312e-17,34
0.999956566881,0.2,-1.74780981488e-16,35
0.999959424178,0.2,-1.522281618e-16,36
0.999962319968,0.2,-1.82152828502e-16,37
0.999965251259,0.2,-1.93428388964e-16,38
0.999968215022,0.2,-1.61551258604e-16,39
0.9999712082,0.2,-1.62635008427e-16,40
0.999974227711,0.2,-1.04953475188e-16,41
0.999977270445,0.2,-8.89065989513e-18,42
0.999980333274,0.2,-5.1392193692e-17,43
0.999983413053,0.2,4.33688062555e-18,44
0.999986506622,0.2,-9.5194235236e-17,45
0.99998961081,0.2,2.58042797907e-17,46
0.999992722439,0.2,-1.02132587924e-16,47
0.999995838325,0.2,1.56125762583e-17,48
0.999998955284,0.2,3.46945057654e-17,49
1.00000207014,0.2,6.93887953948e-18,50
1.0000051797,0.2,-7.06896154948e-17,51
1.00000828082,0.2,2.38522502785e-17,52
1.00001137032,0.2,6.91713121044e-17,53
1.00001444508,0.2,8.0229801838e-17,54
1.00001750196,0.2,6.93877246177e-17,55
1.00002053787,0.2,4.16325083803e-17,56
1.00002354973,0.2,6.30990804722e-17,57
1.00002653449,0.2,-2.75380044742e-17,58
1.00002948913,0.2,7.32899056043e-17,59
1.00003241067,0.2,-2.0816007051e-17,60
1.00003529616,0.2,-5.24735330342e-17,61
1.00003814269,0.2,-5.18228871807e-17,62
1.00004094739,0.2,-1.56118720184e-17,63
1.00004370745,0.2,-2.14662647795e-17,64
1.0000464201,0.2,-8.30460314077e-17,65
1.00004908261,0.2,-9.99585340778e-17,66
1.00005169232,0.2,-1.3204899869e-16,67
1.00005424661,0.2,-7.71910073302e-17,68
1.00005674295,0.2,-8.10937210048e-17,69
1.00005917884,0.2,-6.22295220297e-17,70
1.00006155186,0.2,-7.02519766374e-17,71
1.00006385964,0.2,-8.62969820354e-17,72
1.00006609991,0.2,2.38508712543e-18,73
1.00006827044,0.2,-4.16305212895e-17,74
1.00007036909,0.2,8.15262664419e-17,75
1.00007239379,0.2,6.4830596582e-17,76
1.00007434255,0.2,5.96266866866e-17,77
1.00007621347,0.2,6.33125816018e-17,78
1.0000780047,0.2,1.12965054568e-16,79
1.00007971451,0.2,1.04075112262e-16,80
1.00008134123,0.2,2.3850507765e-17,81
1.0000828833,0.2,6.02766448632e-17,82
1.00008433921,0.2,1.48739993452e-16,83
1.00008570758,0.2,8.30427690178e-17,84
1.0000869871,0.2,7.26352272291e-17,85
1.00008817655,0.2,6.33118242551e-17,86
1.00008927481,0.2,8.95471051464e-17,87
1.00009028086,0.2,1.2510563606e-16,88
1.00009119377,0.2,1.06892586269e-16,89
1.00009201269,0.2,5.33378391282e-17,90
1.00009273689,0.2,8.5644029265e-17,91
1.00009336574,0.2,9.71354455322e-17,92
1.00009389868,0.2,1.24888363418e-16,93
1.00009433527,0.2,9.01971119823e-17,94
1.00009467516,0.2,1.32910603014e-16,95
1.00009491811,0.2,1.92536030677e-16,96
1.00009506397,0.2,2.65821102684e-16,97
1.00009511269,0.2,1.79743624298e-16,98
1.00009506432,0.2,2.8858718397e-16,99
1.00009491902,0.2,1.67601747273e-16,100
1.00009467702,0.2,2.91622774422e-16,101
1.00009433869,0.2,2.39152437924e-16,102
1.00009390445,0.2,1.87115723972e-16,103
1.00009337486,0.2,1.28791192232e-16,104
1.00009275055,0.2,7.22011679898e-17,105
1.00009203225,0.2,5.4638760965e-17,106
1.00009122081,0.2,1.88633970669e-17,107
1.00009031713,0.2,2.40671145564e-17,108
1.00008932225,0.2,8.30424688722e-17,109
1.00008823726,0.2,5.11698274557e-17,110
1.00008706338,0.2,-5.83249989083e-17,111
1.00008580188,0.2,-2.16821830776e-19,112
1.00008445415,0.2,3.90279821345e-18,113
1.00008302164,0.2,4.16299072401e-17,114
1.00008150592,0.2,-2.36336810752e-17,115
1.00007990861,0.2,1.66953793517e-17,116
1.00007823142,0.2,-3.57758728947e-17,117
1.00007647615,0.2,-1.36599027165e-17,118
1.00007464467,0.2,-2.16824249722e-18,119
1.00007273893,0.2,-3.360782275e-17,120
1.00007076094,0.2,-5.55072234877e-17,121
1.00006871281,0.2,-6.50476607417e-17,122
1.00006659668,0.2,-2.45013373904e-17,123
1.0000644148,0.2,1.79965968161e-17,124
