avg(density),avg(temperature),avg(velocity (2)),Time
0.9999,0.4,0,0
0.999900071369,0.4,0,1
0.99990031379,0.4,4.55410310572e-18,2
0.999900726683,0.4,0,3
0.999901309201,0.4,4.01194398015e-17,4
0.999902060199,0.4,-2.79751559313e-17,5
0.999902978249,0.4,5.00950006735e-17,6
0.999904061636,0.4,-1.11900399742e-16,7
0.999905308364,0.4,5.83356007732e-17,8
0.99990671616,0.4,-1.45296644942e-17,9
0.999908282476,0.4,-1.93005688706e-17,10
0.999910004494,0.4,3.14446928831e-17,11
0.999911879135,0.4,5.57329028973e-17,12
0.999913903059,0.4,8.2406460053e-18,13
0.999916072673,0.4,2.60230361835e-18,14
0.999918384139,0.4,1.48330963355e-16,15
0.999920833379,0.4,8.73936137594e-17,16
0.999923416082,0.4,1.72401348596e-16,17
0.999926127713,0.4,8.76100074885e-17,18
0.999928963519,0.4,7.80681021022e-18,19
0.999931918539,0.4,-5.24789579924e-17,20
0.999934987613,0.4,1.49629627582e-17,21
0.999938165389,0.4,-6.61404222889e-17,22
0.999941446333,0.4,-6.28874082925e-17,23
0.99994482474,0.4,-5.65984762394e-17,24
0.999948294742,0.4,-2.64559009178e-17,25
0.999951850319,0.4,4.55386839175e-18,26
0.999955485312,0.4,6.48381761658e-17,27
0.999959193427,0.4,-1.03003409602e-16,28
0.999962968254,0.4,1.95163618297e-17,29
0.999966803271,0.4,-1.06472187866e-16,30
0.99997069186,0.4,3.98998093367e-17,31
0.999974627317,0.4,-1.28155948448e-16,32
0.999978602863,0.4,2.1879668003e-16,33
0.999982611655,0.4,-3.94656453207e-17,34
0.9999866468,0.4,-6.28845657143e-17,35
0.999990701366,0.4,-2.53055140125e-16,36
0.999994768392,0.4,-1.03216586809e-16,37
0.999998840902,0.4,-2.56739372031e-16,38
1.00000291192,0.4,-2.0079365765e-16,39
1.00000697447,0.4,-2.11417949107e-16,40
1.0000110216,0.4,-1.42028919209e-16,41
1.00001504641,0.4,-1.45714579501e-16,42
1.000019042,0.4,-1.32920655272e-16,43
1.00002300157,0.4,-2.94896207841e-16,44
1.00002691836,0.4,-6.48335447022e-17,45
1.0000307857,0.4,-1.55903472806e-16,46
1.00003459701,0.4,-5.42082331815e-17,47
1.00003834581,0.4,-1.19908162301e-16,48
1.00004202574,0.4,2.0815806912e-17,49
1.00004563054,0.4,-2.51523426866e-17,50
1.00004915412,0.4,1.4115618445e-16,51
