arc_length,density,temperature,velocity_0,velocity_1,velocity_2
0,1,0.4,-8.22768903758e-35,0.00101,-1.04083408559e-16
0.0800018310547,1,0.4,-6.50536192742e-21,0.00108800178528,-9.51797365339e-17
0.159999847412,1,0.4,-1.30104136621e-20,0.00116599985123,-8.62764890597e-17
0.240001678467,1,0.4,-1.95157755895e-20,0.00124400163651,-7.7372817035e-17
0.319999694824,1,0.4,-2.60208273242e-20,0.00132199970245,-6.84695695608e-17
0.400001525879,1,0.4,-3.25261892516e-20,0.00140000148773,-5.95658975362e-17
0.479999542236,1,0.4,-3.90312409863e-20,0.00147799955368,-5.06626500619e-17
0.560001373291,1,0.4,-4.55366029138e-20,0.00155600133896,-4.17589780373e-17
0.639999389648,1,0.4,-5.20416546485e-20,0.00163399940491,-3.28557305631e-17
0.720001220703,1,0.4,-5.85470165759e-20,0.00171200119019,-2.39520585384e-17
0.799999237061,1,0.4,-6.50520683106e-20,0.00178999925613,-1.50488110642e-17
0.880001068115,1,0.4,-7.1557430238e-20,0.00186800104141,-6.14513903952e-18
0.959999084473,1,0.4,-7.80624819727e-20,0.00194599910736,2.75810843469e-18
1.04000091553,1,0.4,-8.45678439001e-20,0.00202400089264,1.16617804594e-17
1.11999893188,1,0.4,-9.10728956348e-20,0.00210199895859,2.05650279336e-17
1.20000076294,1,0.4,-9.75782575622e-20,0.00218000074387,2.94686999582e-17
1.2799987793,1,0.4,-1.04083309297e-19,0.00225799880981,3.83719474325e-17
1.36000061035,1,0.4,-1.10588671224e-19,0.00233600059509,4.72756194571e-17
1.43999862671,1,0.4,-1.17093722959e-19,0.00241399866104,5.61788669313e-17
1.52000045776,1,0.4,-1.23599084886e-19,0.00249200044632,6.5082538956e-17
1.59999847412,1,0.4,-1.30104136621e-19,0.00256999851227,7.39857864302e-17
1.68000030518,1,0.4,-1.36609498549e-19,0.00264800029755,8.28894584549e-17
1.75999832153,1,0.4,-1.43114550283e-19,0.0027259983635,9.17927059291e-17
1.84000015259,1,0.4,-1.49619912211e-19,0.00280400014877,1.00696377954e-16
1.91999816895,1,0.4,-1.56124963945e-19,0.00288199821472,1.09599625428e-16
2,1,0.4,-1.62630325873e-19,0.00296,1.18503297453e-16
2.08000183105,1,0.4,-1.56124963945e-19,0.00303400169373,1.02096774672e-16
2.15999984741,1,0.4,-1.49619912211e-19,0.00310799985886,8.56910341968e-17
2.24000167847,1,0.4,-1.43114550283e-19,0.00318200155258,6.92845114158e-17
2.31999969482,1,0.4,-1.36609498549e-19,0.00325599971771,5.28787709409e-17
2.40000152588,1,0.4,-1.30104136621e-19,0.00333000141144,3.647224816e-17
2.47999954224,1,0.4,-1.23599084886e-19,0.00340399957657,2.00665076851e-17
2.56000137329,1,0.4,-1.17093722959e-19,0.00347800127029,3.65998490413e-18
2.63999938965,1,0.4,-1.10588671224e-19,0.00355199943543,-1.27457555708e-17
2.7200012207,1,0.4,-1.04083309297e-19,0.00362600112915,-2.91522783517e-17
2.79999923706,1,0.4,-9.75782575622e-20,0.00369999929428,-4.55580188266e-17
2.88000106812,1,0.4,-9.10728956348e-20,0.00377400098801,-6.19645416076e-17
2.95999908447,1,0.4,-8.45678439001e-20,0.00384799915314,-7.83702820825e-17
3.04000091553,1,0.4,-7.80624819727e-20,0.00392200084686,-9.47768048634e-17
3.11999893188,1,0.4,-7.1557430238e-20,0.00399599901199,-1.11182545338e-16
3.20000076294,1,0.4,-6.50520683106e-20,0.00407000070572,-1.27589068119e-16
3.2799987793,1,0.4,-5.85470165759e-20,0.00414399887085,-1.43994808594e-16
3.36000061035,1,0.4,-5.20416546485e-20,0.00421800056458,-1.60401331375e-16
3.43999862671,1,0.4,-4.55366029138e-20,0.00429199872971,-1.7680707185e-16
3.52000045776,1,0.4,-3.90312409863e-20,0.00436600042343,-1.93213594631e-16
3.59999847412,1,0.4,-3.25261892516e-20,0.00443999858856,-2.09619335106e-16
3.68000030518,1,0.4,-2.60208273242e-20,0.00451400028229,-2.26025857887e-16
3.75999832153,1,0.4,-1.95157755895e-20,0.00458799844742,-2.42431598362e-16
3.84000015259,1,0.4,-1.30104136621e-20,0.00466200014114,-2.58838121143e-16
3.91999816895,1,0.4,-6.50536192742e-21,0.00473599830628,-2.75243861618e-16
4,1,0.4,6.83256091415e-36,0.00481,-2.91650384399e-16
4.08000183105,1,0.4,-6.50536192742e-21,0.00488000160217,-2.77767942045e-16
4.15999984741,1,0.4,-1.30104136621e-20,0.00494999986649,-2.63886161644e-16
4.24000167847,1,0.4,-1.95157755895e-20,0.00502000146866,-2.5000371929e-16
4.31999969482,1,0.4,-2.60208273242e-20,0.00508999973297,-2.36121938889e-16
4.40000152588,1,0.4,-3.25261892516e-20,0.00516000133514,-2.22239496536e-16
4.47999954224,1,0.4,-3.90312409863e-20,0.00522999959946,-2.08357716134e-16
4.56000137329,1,0.4,-4.55366029138e-20,0.00530000120163,-1.94475273781e-16
4.63999938965,1,0.4,-5.20416546485e-20,0.00536999946594,-1.80593493379e-16
4.7200012207,1,0.4,-5.85470165759e-20,0.00544000106812,-1.66711051026e-16
4.79999923706,1,0.4,-6.50520683106e-20,0.00550999933243,-1.52829270624e-16
4.88000106812,1,0.4,-7.1557430238e-20,0.0055800009346,-1.38946828271e-16
4.95999908447,1,0.4,-7.80624819727e-20,0.00564999919891,-1.25065047869e-16
5.04000091553,1,0.4,-8.45678439001e-20,0.00572000080109,-1.11182605516e-16
5.11999893188,1,0.4,-9.10728956348e-20,0.0057899990654,-9.73008251139e-17
5.20000076294,1,0.4,-9.75782575622e-20,0.00586000066757,-8.34183827608e-17
5.2799987793,1,0.4,-1.04083309297e-19,0.00592999893189,-6.95366023589e-17
5.36000061035,1,0.4,-1.10588671224e-19,0.00600000053406,-5.56541600058e-17
5.43999862671,1,0.4,-1.17093722959e-19,0.00606999879837,-4.1772379604e-17
5.52000045776,1,0.4,-1.23599084886e-19,0.00614000040054,-2.78899372509e-17
5.59999847412,1,0.4,-1.30104136621e-19,0.00620999866486,-1.4008156849e-17
5.68000030518,1,0.4,-1.36609498549e-19,0.00628000026703,-1.25714495905e-19
5.75999832153,1,0.4,-1.43114550283e-19,0.00634999853134,1.37560659059e-17
5.84000015259,1,0.4,-1.49619912211e-19,0.00642000013352,2.7638508259e-17
5.91999816895,1,0.4,-1.56124963945e-19,0.00648999839783,4.15202886609e-17
6,1,0.4,-1.62630325873e-19,0.00656,5.5402731014e-17
6.08000183105,1,0.4,-1.73439094937e-20,0.00662600151062,4.06962761501e-17
6.15999984741,1,0.4,1.27935579248e-19,0.00669199987412,2.59905225285e-17
6.24000167847,1,0.4,2.73221995627e-19,0.00675800138474,1.12840676646e-17
6.31999969482,1,0.4,4.18501484368e-19,0.00682399974823,-3.42168595697e-18
6.40000152588,1,0.4,5.63787900747e-19,0.00689000125885,-1.81281408209e-17
6.47999954224,1,0.4,7.09067389489e-19,0.00695599962235,-3.28338944425e-17
6.56000137329,1,0.4,8.54353805868e-19,0.00702200113297,-4.75403493064e-17
6.63999938965,1,0.4,9.99633294609e-19,0.00708799949646,-6.22461029279e-17
6.7200012207,1,0.4,1.14491971099e-18,0.00715400100708,-7.69525577919e-17
6.79999923706,1,0.4,1.29019919973e-18,0.00721999937058,-9.16583114134e-17
6.88000106812,1,0.4,1.43548561611e-18,0.0072860008812,-1.06364766277e-16
6.95999908447,1,0.4,1.58076510485e-18,0.00735199924469,-1.21070519899e-16
7.04000091553,1,0.4,1.72605152123e-18,0.00741800075531,-1.35776974763e-16
7.11999893188,1,0.4,1.87133100997e-18,0.00748399911881,-1.50482728384e-16
7.20000076294,1,0.4,2.01661742635e-18,0.00755000062943,-1.65189183248e-16
7.2799987793,1,0.4,2.16189691509e-18,0.00761599899292,-1.7989493687e-16
7.36000061035,1,0.4,2.30718333147e-18,0.00768200050354,-1.94601391734e-16
7.43999862671,1,0.4,2.45246282021e-18,0.00774799886704,-2.09307145355e-16
7.52000045776,1,0.4,2.59774923659e-18,0.00781400037766,-2.24013600219e-16
7.59999847412,1,0.4,2.74302872533e-18,0.00787999874115,-2.38719353841e-16
7.68000030518,1,0.4,2.88831514171e-18,0.00794600025177,-2.53425808705e-16
7.75999832153,1,0.4,3.03359463045e-18,0.00801199861527,-2.68131562326e-16
7.84000015259,1,0.4,3.17888104683e-18,0.00807800012589,-2.8283801719e-16
7.91999816895,1,0.4,3.32416053557e-18,0.00814399848938,-2.97543770812e-16
8,1,0.4,3.46944695195e-18,0.00821,-3.12250225676e-16
8.07999992371,1,0.4,3.33066920622e-18,0.00827199994087,-2.98797457949e-16
8.15999984741,1,0.4,3.19189146049e-18,0.00833399988175,-2.85344690222e-16
8.23999977112,1,0.4,3.05311371477e-18,0.00839599982262,-2.71891922496e-16
8.31999969482,1,0.4,2.91433596904e-18,0.00845799976349,-2.58439154769e-16
8.39999961853,1,0.4,2.77555822331e-18,0.00851999970436,-2.44986387043e-16
8.47999954224,1,0.4,2.63678047758e-18,0.00858199964523,-2.31533619316e-16
8.55999946594,1,0.4,2.49800273185e-18,0.00864399958611,-2.18080851589e-16
8.63999938965,1,0.4,2.35922498612e-18,0.00870599952698,-2.04628083863e-16
8.71999931335,1,0.4,2.22044724039e-18,0.00876799946785,-1.91175316136e-16
8.79999923706,1,0.4,2.08166949466e-18,0.00882999940872,-1.77722548409e-16
8.87999916077,1,0.4,1.94289174893e-18,0.0088919993496,-1.64269780683e-16
8.95999908447,1,0.4,1.8041140032e-18,0.00895399929047,-1.50817012956e-16
9.04000091553,1,0.4,1.66533294875e-18,0.00901600070953,-1.3736392449e-16
9.12000083923,1,0.4,1.52655520302e-18,0.00907800065041,-1.23911156764e-16
9.20000076294,1,0.4,1.38777745729e-18,0.00914000059128,-1.10458389037e-16
9.28000068665,1,0.4,1.24899971156e-18,0.00920200053215,-9.70056213105e-17
9.36000061035,1,0.4,1.11022196583e-18,0.00926400047302,-8.35528535838e-17
9.44000053406,1,0.4,9.71444220104e-19,0.0093260004139,-7.01000858572e-17
9.52000045776,1,0.4,8.32666474375e-19,0.00938800035477,-5.66473181306e-17
9.60000038147,1,0.4,6.93888728646e-19,0.00945000029564,-4.3194550404e-17
9.68000030518,1,0.4,5.55110982917e-19,0.00951200023651,-2.97417826773e-17
9.76000022888,1,0.4,4.16333237188e-19,0.00957400017738,-1.62890149507e-17
9.84000015259,1,0.4,2.77555491458e-19,0.00963600011826,-2.83624722408e-18
9.92000007629,1,0.4,1.38777745729e-19,0.00969800005913,1.06165205025e-17
10,1,0.4,4.50508209953e-35,0.00976,2.40692882292e-17
10.0799999237,1,0.4,-1.4528295256e-19,0.00981799994469,1.574696029e-17
10.1599998474,1,0.4,-2.90565905121e-19,0.00987599988938,7.42463235077e-18
10.2399997711,1,0.4,-4.35848857681e-19,0.00993399983406,-8.97695588424e-19
10.3199996948,1,0.4,-5.81131810241e-19,0.00999199977875,-9.22002352762e-18
10.3999996185,1,0.4,-7.26414762801e-19,0.0100499997234,-1.75423514668e-17
10.4799995422,1,0.4,-8.71697715362e-19,0.0101079996681,-2.5864679406e-17
10.5599994659,1,0.4,-1.01698066792e-18,0.0101659996128,-3.41870073452e-17
10.6399993896,1,0.4,-1.16226362048e-18,0.0102239995575,-4.25093352844e-17
10.7199993134,1,0.4,-1.30754657304e-18,0.0102819995022,-5.08316632236e-17
10.7999992371,1,0.4,-1.4528295256e-18,0.0103399994469,-5.91539911628e-17
10.8799991608,1,0.4,-1.59811247816e-18,0.0103979993916,-6.7476319102e-17
10.9599990845,1,0.4,-1.74339543072e-18,0.0104559993362,-7.57986470412e-17
11.0400009155,1,0.4,-1.8886818471e-18,0.0105140006638,-8.41211734004e-17
11.1200008392,1,0.4,-2.03396479966e-18,0.0105720006084,-9.24435013396e-17
11.2000007629,1,0.4,-2.17924775222e-18,0.0106300005531,-1.00765829279e-16
11.2800006866,1,0.4,-2.32453070478e-18,0.0106880004978,-1.09088157218e-16
11.3600006104,1,0.4,-2.46981365734e-18,0.0107460004425,-1.17410485157e-16
11.4400005341,1,0.4,-2.6150966099e-18,0.0108040003872,-1.25732813096e-16
11.5200004578,1,0.4,-2.76037956246e-18,0.0108620003319,-1.34055141036e-16
11.6000003815,1,0.4,-2.90566251502e-18,0.0109200002766,-1.42377468975e-16
11.6800003052,1,0.4,-3.05094546758e-18,0.0109780002213,-1.50699796914e-16
11.7600002289,1,0.4,-3.19622842014e-18,0.0110360001659,-1.59022124853e-16
11.8400001526,1,0.4,-3.3415113727e-18,0.0110940001106,-1.67344452792e-16
11.9200000763,1,0.4,-3.48679432527e-18,0.0111520000553,-1.75666780732e-16
12,1,0.4,-3.63207727783e-18,0.01121,-1.83989108671e-16
12.0799999237,1,0.4,-3.48679432527e-18,0.0112639999485,-1.7198917047e-16
12.1599998474,1,0.4,-3.3415113727e-18,0.011317999897,-1.59989232269e-16
12.2399997711,1,0.4,-3.19622842014e-18,0.0113719998455,-1.47989294068e-16
12.3199996948,1,0.4,-3.05094546758e-18,0.011425999794,-1.35989355867e-16
12.3999996185,1,0.4,-2.90566251502e-18,0.0114799997425,-1.23989417666e-16
12.4799995422,1,0.4,-2.76037956246e-18,0.011533999691,-1.11989479465e-16
12.5599994659,1,0.4,-2.6150966099e-18,0.0115879996395,-9.99895412636e-17
12.6399993896,1,0.4,-2.46981365734e-18,0.011641999588,-8.79896030626e-17
12.7199993134,1,0.4,-2.32453070478e-18,0.0116959995365,-7.59896648615e-17
12.7999992371,1,0.4,-2.17924775222e-18,0.011749999485,-6.39897266605e-17
12.8799991608,1,0.4,-2.03396479966e-18,0.0118039994335,-5.19897884595e-17
12.9599990845,1,0.4,-1.8886818471e-18,0.011857999382,-3.99898502585e-17
13.0400009155,1,0.4,-1.74339543072e-18,0.011912000618,-2.79896259564e-17
13.1200008392,1,0.4,-1.59811247816e-18,0.0119660005665,-1.59896877553e-17
13.2000007629,1,0.4,-1.4528295256e-18,0.012020000515,-3.98974955431e-18
13.2800006866,1,0.4,-1.30754657304e-18,0.0120740004635,8.01018864671e-18
13.3600006104,1,0.4,-1.16226362048e-18,0.012128000412,2.00101268477e-17
13.4400005341,1,0.4,-1.01698066792e-18,0.0121820003605,3.20100650488e-17
13.5200004578,1,0.4,-8.71697715362e-19,0.012236000309,4.40100032498e-17
13.6000003815,1,0.4,-7.26414762801e-19,0.0122900002575,5.60099414508e-17
13.6800003052,1,0.4,-5.81131810241e-19,0.012344000206,6.80098796518e-17
13.7600002289,1,0.4,-4.35848857681e-19,0.0123980001545,8.00098178529e-17
13.8400001526,1,0.4,-2.90565905121e-19,0.012452000103,9.20097560539e-17
13.9200000763,1,0.4,-1.4528295256e-19,0.0125060000515,1.04009694255e-16
14,1,0.4,-1.71034428045e-35,0.01256,1.16009632456e-16
14.0799999237,1,0.4,6.50520683106e-21,0.0126099999523,1.05015832911e-16
14.1599998474,1,0.4,1.30104136621e-20,0.0126599999046,9.40220333669e-17
14.2399997711,1,0.4,1.95156204932e-20,0.012709999857,8.30282338225e-17
14.3199996948,1,0.4,2.60208273242e-20,0.0127599998093,7.2034434278e-17
14.3999996185,1,0.4,3.25260341553e-20,0.0128099997616,6.10406347335e-17
14.4799995422,1,0.4,3.90312409863e-20,0.0128599997139,5.0046835189e-17
14.5599994659,1,0.4,4.55364478174e-20,0.0129099996662,3.90530356445e-17
14.6399993896,1,0.4,5.20416546485e-20,0.0129599996185,2.80592361e-17
14.7199993134,1,0.4,5.85468614795e-20,0.0130099995708,1.70654365555e-17
14.7999992371,1,0.4,6.50520683106e-20,0.0130599995232,6.07163701106e-18
14.8799991608,1,0.4,7.15572751416e-20,0.0131099994755,-4.92216253343e-18
