arc_length,density,temperature,velocity_0,velocity_1,velocity_2
0,1,0.3,-3.46944695195e-18,0.00134333333333,-3.22658566532e-16
0.0800018310547,1,0.3,-3.46294159003e-18,0.0014473357137,-3.06052545985e-16
0.159999847412,1,0.3,-3.45643653829e-18,0.00155133313497,-2.89447317257e-16
0.240001678467,1,0.3,-3.44993117636e-18,0.00165533551534,-2.7284129671e-16
0.319999694824,1,0.3,-3.44342612463e-18,0.0017593329366,-2.56236067982e-16
0.400001525879,1,0.3,-3.4369207627e-18,0.00186333531698,-2.39630047435e-16
0.479999542236,1,0.3,-3.43041571097e-18,0.00196733273824,-2.23024818707e-16
0.560001373291,1,0.3,-3.42391034904e-18,0.00207133511861,-2.0641879816e-16
0.639999389648,1,0.3,-3.4174052973e-18,0.00217533253988,-1.89813569432e-16
0.720001220703,1,0.3,-3.41089993538e-18,0.00227933492025,-1.73207548886e-16
0.799999237061,1,0.3,-3.40439488364e-18,0.00238333234151,-1.56602320157e-16
0.880001068115,1,0.3,-3.39788952171e-18,0.00248733472188,-1.39996299611e-16
0.959999084473,1,0.3,-3.39138446998e-18,0.00259133214315,-1.23391070883e-16
1.04000091553,1,0.3,-3.38487910805e-18,0.00269533452352,-1.06785050336e-16
1.11999893188,1,0.3,-3.37837405632e-18,0.00279933194478,-9.01798216078e-17
1.20000076294,1,0.3,-3.37186869439e-18,0.00290333432515,-7.35738010611e-17
1.2799987793,1,0.3,-3.36536364266e-18,0.00300733174642,-5.6968572333e-17
1.36000061035,1,0.3,-3.35885828073e-18,0.00311133412679,-4.03625517863e-17
1.43999862671,1,0.3,-3.35235322899e-18,0.00321533154806,-2.37573230582e-17
1.52000045776,1,0.3,-3.34584786707e-18,0.00331933392843,-7.15130251148e-18
1.59999847412,1,0.3,-3.33934281533e-18,0.00342333134969,9.45392621661e-18
1.68000030518,1,0.3,-3.3328374534e-18,0.00352733373006,2.60599467633e-17
1.75999832153,1,0.3,-3.32633240167e-18,0.00363133115133,4.26651754914e-17
1.84000015259,1,0.3,-3.31982703974e-18,0.0037353335317,5.92711960382e-17
1.91999816895,1,0.3,-3.31332198801e-18,0.00383933095296,7.58764247663e-17
2,1,0.3,-3.30681662608e-18,0.00394333333333,9.2482445313e-17
2.08000183105,1,0.3,-3.31982734993e-18,0.0040420022583,8.48755087659e-17
2.15999984741,1,0.3,-3.3328374534e-18,0.00414066647848,7.72689349374e-17
2.24000167847,1,0.3,-3.34584817726e-18,0.00423933540344,6.96619983903e-17
