avg(density),avg(temperature),avg(velocity (2)),Time
0.9999,0.3,0,0
0.999900102756,0.3,5.85527665743e-18,1
0.999900390161,0.3,0,2
0.999900861443,0.3,1.6785113682e-17,3
0.999901515506,0.3,-5.31528252243e-17,4
0.999902350915,0.3,1.41827493486e-17,5
0.999903365903,0.3,-6.39307379789e-17,6
0.99990455837,0.3,5.85525056608e-18,7
0.999905925893,0.3,-2.68690575168e-17,8
0.999907465729,0.3,3.46976802441e-17,9
0.999909174816,0.3,-6.15665911507e-17,10
0.999911049787,0.3,-4.79910569689e-17,11
0.999913086971,0.3,-5.64050993508e-17,12
0.999915282399,0.3,-3.56515877483e-17,13
0.999917631818,0.3,1.87582426663e-17,14
0.999920130693,0.3,2.5112128003e-17,15
0.99992277422,0.3,1.18577506823e-16,16
0.999925557332,0.3,3.84052999424e-17,17
0.999928474709,0.3,2.34854988632e-16,18
0.999931520793,0.3,-5.48643869975e-18,19
0.99993468979,0.3,1.36813565447e-16,20
0.99993797569,0.3,1.99288720048e-17,21
0.999941372271,0.3,7.23422102078e-17,22
0.999944873114,0.3,3.49132346119e-18,23
0.999948471618,0.3,2.94267632748e-17,24
0.999952161006,0.3,-4.33701616843e-17,25
0.999955934343,0.3,-1.4463894342e-17,26
0.999959784546,0.3,-6.12815712551e-17,27
0.999963704399,0.3,-1.62419380547e-17,28
0.999967686565,0.3,-7.83903501322e-17,29
0.999971723604,0.3,-8.11006157351e-18,30
0.999975807978,0.3,-1.03196859318e-16,31
0.999979932076,0.3,7.80641230038e-17,32
0.999984088219,0.3,-4.85730302108e-17,33
0.999988268679,0.3,4.7098294898e-17,34
0.999992465694,0.3,4.85726232883e-17,35
0.999996671479,0.3,1.47191776868e-16,36
1.00000087824,0.3,9.41954020191e-17,37
1.0000050782,0.3,8.32663040039e-17,38
1.00000926359,0.3,3.40219490071e-17,39
1.00001342669,0.3,5.58139784423e-17,40
1.00001755983,0.3,1.9059939503e-17,41
1.00002165539,0.3,6.39231758085e-17,42
1.00002570584,0.3,-2.05342612964e-17,43
1.00002970375,0.3,9.05715591743e-17,44
1.00003364179,0.3,-3.49101355147e-17,45
1.00003751273,0.3,2.32010561562e-18,46
1.00004130951,0.3,-1.61908064096e-16,47
1.00004502519,0.3,-1.37600744232e-16,48
1.000048653,0.3,-1.80098902542e-16,49
1.00005218633,0.3,-8.43465272839e-17,50
1.00005561876,0.3,-9.71391118978e-17,51
1.00005894407,0.3,-3.77930600561e-17,52
1.00006215623,0.3,-1.11015402163e-16,53
1.00006524945,0.3,1.71292766493e-17,54
1.00006821815,0.3,-1.21140486773e-16,55
1.00007105699,0.3,-2.55853532523e-18,56
1.00007376089,0.3,-6.79094150259e-17,57
1.00007632499,0.3,-9.91101980237e-17,58
1.00007874474,0.3,-2.39893366387e-16,59
1.00008101584,0.3,-1.34473542988e-16,60
1.00008313426,0.3,-5.14953221673e-17,61
1.00008509629,0.3,6.3832392016e-17,62
1.00008689849,0.3,-6.09702319597e-17,63
1.00008853771,0.3,2.72327474477e-17,64
1.00009001114,0.3,-1.10643714557e-16,65
1.00009131625,0.3,-1.86162197426e-16,66
1.00009245083,0.3,-1.78920185227e-16,67
1.00009341301,0.3,-8.67931183225e-17,68
1.00009420122,0.3,-7.60170954316e-17,69
1.00009481421,0.3,1.97306087971e-17,70
1.00009525108,0.3,-1.48499868815e-16,71
1.00009551122,0.3,-2.64086426e-17,72
1.00009559439,0.3,-3.03547590848e-19,73
1.00009550066,0.3,-2.65820986615e-17,74
1.0000952304,0.3,-1.20855349085e-16,75
1.00009478436,0.3,-3.46911813382e-17,76
1.00009416356,0.3,-1.03856788599e-16,77
1.00009336939,0.3,-3.40841338882e-17,78
1.00009240352,0.3,-8.24567979409e-17,79
1.00009126796,0.3,-1.47438039089e-17,80
1.00008996501,0.3,1.27057063925e-17,81
1.00008849731,0.3,5.60049279451e-17,82
1.00008686777,0.3,1.6738627496e-17,83
1.0000850796,0.3,1.1569621246e-16,84
1.00008313632,0.3,6.3919246079e-17,85
1.00008104171,0.3,6.06670370122e-17,86
1.00007879983,0.3,-1.93406427179e-17,87
1.00007641501,0.3,1.87422549683e-16,88
1.00007389185,0.3,1.67822095616e-17,89
1.00007123518,0.3,1.73763546128e-16,90
1.00006845008,0.3,5.34258260579e-17,91
1.00006554187,0.3,1.93972739365e-16,92
1.00006251607,0.3,2.02949959056e-17,93
1.00005937842,0.3,8.50180861266e-17,94
1.00005613487,0.3,-2.08155132356e-17,95
1.00005279155,0.3,1.33306461674e-16,96
1.00004935476,0.3,1.12100971919e-17,97
1.00004583097,0.3,2.02975028191e-16,98
1.00004222681,0.3,-7.54572848849e-18,99
1.00003854903,0.3,1.87039348611e-16,100
1.00003480454,0.3,-1.47446363655e-18,101
1.00003100033,0.3,1.68002760507e-16,102
1.00002714351,0.3,-9.28051869059e-17,103
1.00002324129,0.3,1.16787543727e-16,104
1.00001930091,0.3,-8.85125569884e-17,105
1.00001532973,0.3,1.85872771071e-16,106
1.00001133512,0.3,-1.07269747031e-16,107
1.00000732448,0.3,1.65578143008e-16,108
1.00000330526,0.3,-2.22911229883e-17,109
0.999999284896,0.3,2.10226951579e-16,110
0.999995270816,0.3,-8.60860596121e-17,111
0.999991270435,0.3,6.64838575919e-17,112
0.99998729113,0.3,-1.0896370314e-16,113
0.99998334023,0.3,-1.10590464005e-17,114
0.999979425002,0.3,-1.94878508107e-16,115
0.999975552641,0.3,6.39261229146e-17,116
0.999971730249,0.3,-1.58710000701e-16,117
0.999967964832,0.3,9.25721470511e-17,118
0.999964263279,0.3,-7.78051283977e-17,119
0.999960632353,0.3,6.54016497534e-17,120
