avg(density),avg(temperature),avg(velocity (2)),Time
0.9999,0.1,0,0
0.999900102756,0.1,0,1
0.999900267238,0.1,-1.3879172016e-17,2
0.999900493403,0.1,-2.60234416438e-18,3
0.999900781081,0.1,-3.1228120988e-17,4
0.999901130031,0.1,-2.77583200799e-17,5
0.999901539966,0.1,-1.82163900842e-17,6
0.999902010557,0.1,-1.04961055372e-16,7
0.999902541439,0.1,-6.07212394638e-17,8
0.999903132207,0.1,3.64327221529e-17,9
0.999903782421,0.1,1.38791232234e-17,10
0.999904491603,0.1,-6.59257885535e-17,11
0.999905259241,0.1,-2.51558736882e-17,12
0.999906084784,0.1,-2.68907393272e-17,13
0.99990696765,0.1,-4.59744492244e-17,14
0.999907907219,0.1,-8.67441623099e-19,15
0.999908902838,0.1,2.60232227814e-17,16
0.999909953819,0.1,2.6023195429e-17,17
0.999911059442,0.1,-4.33719444244e-18,18
0.999912218951,0.1,2.60231364779e-17,19
0.999913431561,0.1,8.41413725722e-17,20
0.999914696452,0.1,9.36830592001e-17,21
0.999916012776,0.1,5.98529868074e-17,22
0.99991737965,0.1,1.66547213883e-16,23
0.999918796163,0.1,3.38298548956e-17,24
0.999920261376,0.1,9.54173996309e-18,25
0.999921774316,0.1,-2.68903173911e-17,26
0.999923333986,0.1,5.1178266175e-17,27
0.99992493936,0.1,-1.64811101045e-17,28
0.999926589383,0.1,6.5924331633e-17,29
0.999928282977,0.1,3.2962109988e-17,30
0.999930019035,0.1,2.60226732314e-18,31
0.999931796426,0.1,-1.30113134879e-16,32
0.999933613996,0.1,-7.02609651218e-17,33
0.999935470566,0.1,2.68899490708e-17,34
0.999937364935,0.1,8.6741606865e-19,35
0.99993929588,0.1,-9.88852408722e-17,36
0.999941262155,0.1,-8.6741268794e-17,37
0.999943262497,0.1,-7.80669857448e-18,38
0.999945295619,0.1,-8.15364637727e-17,39
0.99994736022,0.1,-4.2502962508e-17,40
0.999949454978,0.1,-3.20940064979e-17,41
0.999951578553,0.1,-6.93922991146e-17,42
0.999953729592,0.1,2.86242618099e-17,43
0.999955906725,0.1,3.29611994108e-17,44
0.999958108566,0.1,4.16351075778e-17,45
0.999960333717,0.1,1.82153190317e-17,46
0.999962580768,0.1,-5.55132284936e-17,47
0.999964848295,0.1,-1.04087067396e-17,48
0.999967134865,0.1,-8.50042439988e-17,49
0.999969439033,0.1,1.73477649242e-18,50
0.999971759346,0.1,-9.19429407556e-17,51
0.999974094343,0.1,-5.81147419458e-17,52
0.999976442554,0.1,-6.76558093612e-17,53
0.999978802506,0.1,0,54
0.999981172716,0.1,-7.89314042209e-17,55
0.9999835517,0.1,-2.77560321552e-17,56
0.999985937969,0.1,-4.42360706864e-17,57
0.999988330032,0.1,-5.55117990522e-17,58
0.999990726394,0.1,-2.42863538858e-17,59
0.999993125562,0.1,8.93388731673e-17,60
0.999995526042,0.1,1.20563820978e-16,61
0.99999792634,0.1,1.82146342687e-16,62
1.00000032497,0.1,8.32666997881e-17,63
1.00000272043,0.1,4.85721251903e-17,64
1.00000511125,0.1,1.12756449612e-17,65
1.00000749594,0.1,3.38268542173e-17,66
1.00000987304,0.1,-1.21429444441e-17,67
1.00001224107,0.1,-1.21429156896e-17,68
1.00001459857,0.1,-3.64286611893e-17,69
1.00001694409,0.1,-3.46938816633e-17,70
1.00001927619,0.1,-9.5407952077e-17,71
1.00002159343,0.1,6.07140106352e-18,72
1.0000238944,0.1,-5.46424838437e-17,73
1.00002617769,0.1,3.46935613223e-18,74
1.00002844189,0.1,-2.60201120785e-17,75
1.00003068563,0.1,4.77034317796e-17,76
1.00003290753,0.1,-3.81626606326e-17,77
1.00003510624,0.1,2.42852760989e-17,78
1.00003728043,0.1,-6.41823758645e-17,79
1.00003942877,0.1,3.29584465325e-17,80
1.00004154996,0.1,3.46930280255e-17,81
1.00004364272,0.1,8.93343602182e-17,82
1.00004570578,0.1,1.90810861198e-17,83
1.00004773789,0.1,6.24470640439e-17,84
1.00004973784,0.1,5.72430275628e-17,85
1.00005170441,0.1,3.98965771185e-17,86
1.00005363643,0.1,-5.20389130978e-18,87
1.00005553274,0.1,4.16310515371e-17,88
1.0000573922,0.1,2.0815487065e-17,89
1.00005921371,0.1,1.38769661011e-17,90
1.00006099618,0.1,-6.93847068367e-18,91
1.00006273856,0.1,-4.3365366219e-18,92
1.0000644398,0.1,6.93844679181e-18,93
1.0000660989,0.1,-1.11014964496e-16,94
1.00006771488,0.1,-4.07632414073e-17,95
1.0000692868,0.1,-6.07111151802e-17,96
1.00007081373,0.1,-8.67300321217e-18,97
1.00007229478,0.1,2.77535691775e-17,98
1.00007372908,0.1,-1.56113602726e-17,99
1.0000751158,0.1,-1.3876745445e-17,100
1.00007645414,0.1,-4.68339532019e-17,101
1.00007774332,0.1,1.38767089864e-17,102
1.00007898261,0.1,3.46917294761e-17,103
1.0000801713,0.1,1.64785519148e-17,104
1.00008130871,0.1,-5.63739292775e-17,105
1.00008239421,0.1,-7.28523833768e-17,106
1.00008342717,0.1,-9.10653851617e-17,107
1.00008440702,0.1,-3.90279839737e-17,108
1.00008533322,0.1,-7.11175938216e-17,109
1.00008620527,0.1,-2.13352595428e-16,110
1.00008702268,0.1,-2.07281417196e-16,111
1.00008778501,0.1,-1.37898410926e-16,112
1.00008849187,0.1,-2.13352107618e-16,113
1.00008914288,0.1,-1.45703783527e-16,114
1.0000897377,0.1,-1.56978387696e-16,115
1.00009027604,0.1,-6.59135416734e-17,116
1.00009075763,0.1,-1.17950491459e-16,117
1.00009118225,0.1,-4.16295675458e-17,118
1.00009154969,0.1,-4.24968345892e-17,119
1.00009185981,0.1,0,120
1.00009211248,0.1,-5.03023473293e-17,121
1.00009230762,0.1,-9.54009849411e-17,122
1.00009244517,0.1,-1.3876504992e-17,123
1.00009252512,0.1,-2.16820373165e-17,124
1.0000925475,0.1,-1.59579791079e-16,125
1.00009251236,0.1,-1.4657057413e-16,126
1.0000924198,0.1,-2.16820395999e-17,127
1.00009226994,0.1,-6.93825371163e-17,128
1.00009206295,0.1,-3.29567119513e-17,129
1.00009179903,0.1,-3.46912848931e-17,130
1.00009147842,0.1,8.67282400367e-19,131
1.00009110137,0.1,2.94876127296e-17,132
1.00009066821,0.1,-7.63209130625e-17,133
1.00009017926,0.1,8.67283527001e-19,134
1.0000896349,0.1,2.77530879703e-17,135
1.00008903554,0.1,-2.60185355653e-17,136
1.00008838162,0.1,-1.37031043577e-16,137
1.00008767361,0.1,4.5098856396e-17,138
1.00008691202,0.1,-3.81605998568e-17,139
1.00008609738,0.1,-2.08148896042e-17,140
1.00008523028,0.1,-5.03026934906e-17,141
1.00008431132,0.1,1.38766178519e-17,142
1.00008334112,0.1,0,143
1.00008232036,0.1,6.93832273867e-17,144
1.00008124974,0.1,1.7345825416e-17,145
1.00008012997,0.1,7.45871328021e-17,146
1.00007896183,0.1,4.8568422276e-17,147
1.00007774608,0.1,9.6269668327e-17,148
1.00007648356,0.1,4.85685426323e-17,149
1.00007517509,0.1,4.68340131e-17,150
1.00007382156,0.1,3.90283970723e-17,151
1.00007242385,0.1,3.64265548441e-17,152
1.00007098289,0.1,-4.16304083766e-17,153
1.00006949963,0.1,1.16218395754e-16,154
1.00006797505,0.1,2.94882946234e-17,155
1.00006641013,0.1,7.54554601981e-17,156
1.00006480591,0.1,1.90807216923e-17,157
1.00006316342,0.1,3.64268921484e-17,158
1.00006148374,0.1,1.56115514272e-17,159
1.00005976795,0.1,3.64270158274e-17,160
1.00005801717,0.1,-2.42847197329e-17,161
1.00005623253,0.1,-1.56116334022e-17,162
1.00005441517,0.1,-4.4233041689e-17,163
1.00005256626,0.1,-4.85697041995e-17,164
1.000050687,0.1,-1.4570938641e-16,165
1.00004877859,0.1,-1.31832553568e-16,166
1.00004684225,0.1,-1.60454405483e-16,167
1.00004487921,0.1,-5.03047231672e-17,168
1.00004289073,0.1,3.46929815124e-18,169
1.00004087807,0.1,4.85702718684e-17,170
1.00003884252,0.1,-3.2091137805e-17,171
1.00003678536,0.1,1.02344920288e-16,172
1.0000347079,0.1,7.63251838558e-17,173
1.00003261146,0.1,1.22294016869e-16,174
1.00003049736,0.1,3.72954173216e-17,175
1.00002836694,0.1,1.214271988e-17,176
1.00002622153,0.1,8.58665605078e-17,177
1.0000240625,0.1,5.89791789968e-17,178
1.00002189119,0.1,4.33671375413e-17,179
1.00001970897,0.1,-1.0581604651e-16,180
1.0000175172,0.1,-4.42346737696e-17,181
1.00001531727,0.1,-9.1938935973e-17,182
1.00001311055,0.1,-2.60205109965e-17,183
1.00001089841,0.1,-1.42245774777e-16,184
1.00000868224,0.1,-1.45715506846e-16,185
1.00000646341,0.1,-1.19695146204e-16,186
1.00000424331,0.1,-1.11021831363e-16,187
1.00000202331,0.1,-3.98985592201e-17,188
0.999999804807,0.1,4.33680953646e-18,189
0.99999758916,0.1,9.19405658807e-17,190
0.999995377747,0.1,8.32671117286e-17,191
0.999993171934,0.1,1.01482016271e-16,192
0.999990973084,0.1,7.28590436835e-17,193
0.999988782554,0.1,1.70872179133e-16,194
0.999986601694,0.1,2.25517073424e-17,195
0.999984431845,0.1,6.93900193137e-17,196
0.999982274341,0.1,1.64801651436e-17,197
0.999980130507,0.1,1.09289750519e-16,198
0.999978001656,0.1,8.84728435309e-17,199
0.999975889092,0.1,2.60214795412e-17,200
0.999973794106,0.1,-7.80646021717e-18,201
0.999971717977,0.1,1.27505781606e-16,202
0.999969661972,0.1,2.60216415849e-17,203
0.999967627341,0.1,6.07172872392e-17,204
0.999965615322,0.1,1.00617421304e-16,205
0.999963627136,0.1,1.25772026697e-16,206
0.999961663988,0.1,1.1536353373e-16,207
0.999959727066,0.1,2.16849167649e-16,208
0.99995781754,0.1,1.01485604257e-16,209
0.999955936563,0.1,2.13380389819e-16,210
0.999954085267,0.1,1.70878108206e-16,211
0.999952264765,0.1,2.402706708e-16,212
0.99995047615,0.1,1.18834443244e-16,213
0.999948720492,0.1,6.67902787977e-17,214
0.999946998843,0.1,2.77570467712e-17,215
0.999945312228,0.1,1.24906921152e-16,216
0.999943661652,0.1,8.58736500404e-17,217
0.999942048096,0.1,1.30111800925e-16,218
0.999940472517,0.1,3.20942947982e-17,219
0.999938935845,0.1,1.05824594124e-16,220
0.999937438988,0.1,3.46966401765e-18,221
0.999935982826,0.1,1.14499079322e-16,222
0.999934568214,0.1,1.07559893346e-16,223
0.99993319598,0.1,1.11897139379e-16,224
0.999931866922,0.1,8.6742083804e-17,225
0.999930581815,0.1,3.81665659252e-17,226
0.999929341401,0.1,8.15377647151e-17,227
0.999928146398,0.1,4.42386273421e-17,228
0.99992699749,0.1,-1.10162982899e-16,229
0.999925895336,0.1,-1.17102512471e-16,230
0.999924840563,0.1,-1.42258017063e-16,231
0.999923833768,0.1,5.29130962084e-17,232
0.999922875518,0.1,-1.03224007919e-16,233
0.999921966348,0.1,-9.19475192275e-17,234
0.999921106763,0.1,-1.49197989646e-16,235
0.999920297236,0.1,-6.24550229731e-17,236
0.99991953821,0.1,-8.32734271759e-17,237
0.999918830093,0.1,4.42390395161e-17,238
0.999918173264,0.1,-8.24061081317e-17,239
0.999917568068,0.1,-2.16858310547e-17,240
0.999917014818,0.1,-5.89854931051e-17,241
0.999916513795,0.1,1.83896041236e-16,242
0.999916065245,0.1,3.46973818358e-18,243
0.999915669383,0.1,-2.68904815685e-17,244
0.999915326392,0.1,-1.11899139104e-16,245
0.99991503642,0.1,-5.55158680582e-17,246
0.999914799582,0.1,-1.33585089156e-16,247
0.99991461596,0.1,-1.74354596435e-16,248
0.999914485605,0.1,-1.41392054348e-16,249
0.999914408531,0.1,-1.07562061905e-16,250
0.999914384723,0.1,-1.02357448444e-16,251
0.99991441413,0.1,4.51066708691e-17,252
0.999914496668,0.1,9.6285385638e-17,253
0.999914632223,0.1,8.76110146944e-17,254
0.999914820645,0.1,1.29247908214e-16,255
0.999915061753,0.1,5.20461249859e-17,256
0.999915355332,0.1,9.10806919837e-17,257
0.999915701138,0.1,6.33227449085e-17,258
0.999916098891,0.1,9.54177968377e-18,259
0.99991654828,0.1,9.02131491932e-17,260
0.999917048965,0.1,5.46483226282e-17,261
0.999917600571,0.1,2.77578628477e-17,262
0.999918202693,0.1,6.59248845651e-17,263
0.999918854897,0.1,8.58757804599e-17,264
0.999919556715,0.1,1.25777569969e-16,265
0.999920307652,0.1,1.40523800226e-16,266
0.999921107181,0.1,-1.8216033612e-17,267
0.999921954745,0.1,-5.20457662044e-18,268
0.999922849761,0.1,2.68902884698e-17,269
0.999923791613,0.1,7.02616553045e-17,270
0.99992477966,0.1,8.84775525864e-17,271
0.999925813232,0.1,3.81667479392e-17,272
0.999926891629,0.1,1.43125150415e-16,273
0.999928014129,0.1,3.12272704898e-17,274
0.999929179979,0.1,-1.21439243648e-17,275
0.999930388402,0.1,3.20946184632e-17,276
0.999931638596,0.1,-3.64316835166e-17,277
0.999932929731,0.1,2.08180779858e-17,278
0.999934260957,0.1,5.20451256761e-17,279
0.999935631396,0.1,7.11282409406e-17,280
0.999937040149,0.1,2.4287657811e-17,281
0.999938486295,0.1,4.16359246034e-17,282
0.999939968887,0.1,1.30112071471e-17,283
0.999941486961,0.1,7.98019493495e-17,284
0.99994303953,0.1,-6.07187802295e-18,285
0.999944625585,0.1,2.3420063798e-17,286
0.999946244102,0.1,-6.41882191065e-17,287
0.999947894033,0.1,-4.16355328831e-17,288
0.999949574315,0.1,-1.12762712075e-16,289
0.999951283867,0.1,-1.21436559238e-17,290
0.99995302159,0.1,-9.28120661281e-17,291
0.999954786369,0.1,-3.03590334717e-17,292
0.999956577074,0.1,-4.85743665685e-17,293
0.999958392561,0.1,6.93918262553e-18,294
0.99996023167,0.1,1.38783397262e-17,295
0.999962093229,0.1,4.77067039965e-17,296
0.999963976054,0.1,5.11761861095e-17,297
0.999965878948,0.1,1.17965221464e-16,298
0.999967800703,0.1,2.25521313505e-17,299
0.999969740103,0.1,6.24519349243e-17,300
0.999971695918,0.1,4.16345418509e-17,301
0.999973666915,0.1,3.4695383156e-17,302
0.999975651847,0.1,8.67382857159e-19,303
0.999977649465,0.1,4.68385807187e-17,304
0.999979658511,0.1,-6.07165567243e-18,305
0.999981677722,0.1,6.67880775348e-17,306
0.99998370583,0.1,1.73475174232e-18,307
0.999985741564,0.1,1.30106115808e-17,308
0.999987783647,0.1,1.12758403435e-17,309
0.999989830804,0.1,-6.07159390915e-18,310
0.999991881755,0.1,9.54105657451e-18,311
0.99999393522,0.1,1.04084039805e-16,312
0.999995989919,0.1,3.72967042963e-17,313
0.999998044575,0.1,5.81133500815e-17,314
1.00000009791,0.1,8.84708886128e-17,315
1.00000214865,0.1,2.08166369842e-17,316
1.00000419551,0.1,1.15358627164e-16,317
1.00000623725,0.1,5.9847586637e-17,318
1.00000827258,0.1,1.3357260266e-16,319
1.00001030026,0.1,2.03827908947e-16,320
1.00001231903,0.1,1.4137822165e-16,321
1.00001432764,0.1,1.76071910116e-16,322
1.00001632487,0.1,-2.08163418876e-17,323
1.00001830949,0.1,-1.02346811165e-16,324
1.00002028027,0.1,-6.93875318412e-17,325
1.00002223601,0.1,-1.02346409307e-16,326
1.00002417551,0.1,-1.11019618507e-16,327
1.00002609759,0.1,-1.04080692304e-17,328
1.00002800106,0.1,5.2040247097e-17,329
1.00002988478,0.1,-2.94894178067e-17,330
1.0000317476,0.1,-1.02345435861e-16,331
1.00003358838,0.1,-2.02955829732e-16,332
1.000035406,0.1,-1.56986916296e-16,333
1.00003719938,0.1,-2.58464183214e-16,334
1.00003896741,0.1,-2.25505264522e-16,335
1.00004070903,0.1,-2.17698933922e-16,336
1.0000424232,0.1,-3.07033029924e-16,337
1.00004410888,0.1,-3.09634482831e-16,338
1.00004576506,0.1,-2.39380884404e-16,339
1.00004739075,0.1,-3.13102749241e-16,340
1.00004898497,0.1,-3.33917912167e-16,341
1.00005054677,0.1,-2.91418813684e-16,342
1.00005207523,0.1,-2.60194971684e-16,343
1.00005356943,0.1,-3.04427662018e-16,344
1.00005502849,0.1,-2.66265401381e-16,345
1.00005645154,0.1,-2.97488282459e-16,346
1.00005783775,0.1,-3.05293674274e-16,347
1.00005918629,0.1,-2.96620158544e-16,348
1.00006049639,0.1,-2.91415914353e-16,349
1.00006176727,0.1,-2.87946311355e-16,350
1.00006299819,0.1,-2.07286396711e-16,351
1.00006418844,0.1,-1.53513173853e-16,352
1.00006533732,0.1,-8.75978121303e-17,353
1.00006644418,0.1,-1.21422575495e-17,354
1.00006750838,0.1,-6.59150422691e-17,355
1.00006852932,0.1,-8.67302302353e-18,356
1.0000695064,0.1,4.16304698392e-17,357
1.00007043909,0.1,3.81612284293e-17,358
1.00007132685,0.1,-4.24976939347e-17,359
1.00007216919,0.1,-4.85687521597e-17,360
1.00007296565,0.1,4.07630273847e-17,361
1.00007371578,0.1,-6.24454419205e-17,362
1.00007441919,0.1,-1.00606474555e-16,363
1.00007507548,0.1,-9.71372220313e-17,364
1.00007568431,0.1,2.42842907238e-17,365
1.00007624537,0.1,7.80566049642e-18,366
1.00007675836,0.1,3.72936921308e-17,367
1.00007722303,0.1,7.28527600801e-17,368
1.00007763915,0.1,9.19332066111e-17,369
1.00007800651,0.1,7.63218793394e-17,370
1.00007832496,0.1,-2.68861080243e-17,371
1.00007859436,0.1,-1.38766971777e-17,372
1.0000788146,0.1,1.73458676522e-17,373
1.0000789856,0.1,-1.3876691749e-17,374
1.00007910733,0.1,-4.16300701798e-17,375
1.00007917976,0.1,2.94879642416e-17,376
1.00007920292,0.1,-6.07105132092e-18,377
1.00007917685,0.1,-5.20375841071e-18,378
1.00007910164,0.1,-1.38766901389e-17,379
1.00007897738,0.1,8.23928579369e-17,380
1.00007880422,0.1,-3.46917356644e-17,381
1.00007858233,0.1,-1.66520368136e-16,382
1.0000783119,0.1,-8.75966756746e-17,383
