avg(density),avg(temperature),avg(velocity (2)),Time
0.9999,0.2,0,0
0.999900102756,0.2,0,1
0.999900328649,0.2,-2.60234459317e-18,2
0.999900677186,0.2,-2.08187494885e-17,3
0.999901147665,0.2,-5.55166391807e-17,4
0.999901739212,0.2,3.46978789605e-18,5
0.999902450801,0.2,-8.80458052036e-17,6
0.999903281257,0.2,-3.94687764489e-17,7
0.999904229261,0.2,-1.82163410902e-17,8
0.99990529335,0.2,4.85768578788e-17,9
0.999906471923,0.2,2.7758171784e-17,10
0.999907763241,0.2,-2.25534854481e-17,11
0.999909165427,0.2,-9.4551017942e-17,12
0.999910676477,0.2,-3.29626903872e-17,13
0.999912294252,0.2,-9.2815846448e-17,14
0.99991401649,0.2,-9.02133776137e-17,15
0.999915840803,0.2,-3.51311069943e-17,16
0.999917764685,0.2,5.55157165837e-17,17
0.999919785512,0.2,-3.29623901048e-17,18
0.999921900545,0.2,6.50572112819e-18,19
0.999924106937,0.2,-6.11536436655e-17,20
0.999926401736,0.2,-2.86250441072e-17,21
0.999928781885,0.2,-2.25530113707e-17,22
0.999931244232,0.2,3.81665406413e-17,23
0.999933785529,0.2,5.24788600082e-17,24
0.99993640244,0.2,5.4647264926e-17,25
0.999939091541,0.2,-6.1586434532e-17,26
0.999941849331,0.2,-5.81166159653e-17,27
0.99994467223,0.2,-5.03097643304e-17,28
0.999947556586,0.2,-2.64559204474e-17,29
0.999950498682,0.2,-8.2403444188e-17,30
0.999953494737,0.2,-1.3878433228e-17,31
0.999956540913,0.2,-4.59721700219e-17,32
0.999959633319,0.2,6.2452566138e-17,33
0.999962768018,0.2,4.81403688197e-17,34
0.999965941029,0.2,3.3394564297e-17,35
0.999969148334,0.2,-1.14928976034e-16,36
0.999972385881,0.2,-5.20431414048e-18,37
0.999975649593,0.2,-6.24515658562e-17,38
0.999978935368,0.2,5.8981840614e-17,39
0.999982239088,0.2,6.11500886095e-17,40
0.999985556624,0.2,9.10742979091e-17,41
0.999988883839,0.2,8.32676524635e-17,42
0.999992216593,0.2,7.76294797718e-17,43
0.999995550752,0.2,-8.54355113157e-17,44
0.999998882187,0.2,-9.88793486593e-17,45
1.00000220679,0.2,-1.82145563021e-17,46
1.00000552045,0.2,5.94139510602e-17,47
1.00000881912,0.2,2.6454299705e-17,48
1.00001209874,0.2,1.10153608005e-16,49
1.0000153553,0.2,1.35306353456e-16,50
1.00001858484,0.2,1.11887584788e-16,51
1.00002178343,0.2,1.80840983034e-16,52
1.00002494718,0.2,9.32390607824e-17,53
1.00002807227,0.2,5.20402433917e-18,54
1.00003115493,0.2,1.05814835381e-16,55
1.00003419145,0.2,-4.20656060084e-17,56
1.00003717819,0.2,3.42595149438e-17,57
1.00004011158,0.2,-1.37904984754e-16,58
1.00004298812,0.2,-4.03305870804e-17,59
1.00004580439,0.2,-8.6732201083e-19,60
1.00004855707,0.2,1.30097943524e-18,61
1.00005124289,0.2,-6.50487970605e-17,62
1.00005385872,0.2,3.59935735589e-17,63
1.00005640147,0.2,5.63753333176e-18,64
1.00005886819,0.2,-1.51779369171e-17,65
1.00006125602,0.2,6.50481457586e-18,66
1.0000635622,0.2,8.23941279572e-17,67
1.00006578407,0.2,2.03816600542e-17,68
1.0000679191,0.2,1.37033847387e-16,69
1.00006996485,0.2,4.1630450755e-17,70
1.00007191903,0.2,5.0303363034e-17,71
1.00007377945,0.2,-3.98956964651e-17,72
1.00007554402,0.2,-2.60188865684e-18,73
1.00007721081,0.2,-3.46917909382e-17,74
1.000078778,0.2,8.7162988142e-17,75
1.00008024389,0.2,8.58619221659e-17,76
1.00008160693,0.2,1.20987089064e-16,77
1.00008286568,0.2,6.93831895537e-17,78
1.00008401885,0.2,2.05981106477e-16,79
1.00008506526,0.2,7.41531207434e-17,80
1.0000860039,0.2,1.49173389441e-16,81
1.00008683386,0.2,2.08148742759e-17,82
1.00008755439,0.2,9.97378673805e-17,83
1.00008816487,0.2,-6.93828219115e-18,84
1.00008866482,0.2,1.18818023126e-16,85
1.00008905389,0.2,1.38765520468e-17,86
1.00008933188,0.2,1.05808679946e-16,87
1.00008949872,0.2,2.2983029105e-17,88
1.00008955448,0.2,8.62947648472e-17,89
1.00008949936,0.2,1.08410514577e-17,90
1.00008933371,0.2,1.86466115957e-17,91
1.00008905801,0.2,-6.85154754491e-17,92
1.00008867287,0.2,8.84630530018e-17,93
1.00008817904,0.2,-6.50463946203e-18,94
1.0000875774,0.2,-2.77531450672e-17,95
1.00008686897,0.2,-2.77531647269e-17,96
1.00008605487,0.2,3.90279196669e-17,97
1.00008513639,0.2,-5.59400695647e-17,98
1.00008411491,0.2,3.68597734079e-17,99
1.00008299196,0.2,-6.24448627135e-17,100
1.00008176918,0.2,-1.07977707131e-16,101
1.00008044832,0.2,-1.83432250769e-16,102
1.00007903126,0.2,-1.86468036864e-17,103
1.00007751999,0.2,-3.39112151582e-16,104
