avg(density),avg(temperature),avg(velocity (2)),Time
0.9999,0.2,0,0
0.999900102756,0.2,0,1
0.999900328615,0.2,-5.27408504233e-17,2
0.999900676988,0.2,-5.98539047913e-17,3
0.999901147016,0.2,7.6335378923e-18,4
0.999901737622,0.2,7.63353338344e-18,5
0.99990244754,0.2,-4.22446377084e-17,6
0.999903275335,0.2,-6.93956513102e-18,7
0.999904219418,0.2,-2.06451867721e-17,8
0.999905278054,0.2,-6.93955123171e-18,9
0.999906449365,0.2,5.55163448206e-17,10
0.999907731343,0.2,-6.93953420541e-18,11
0.999909121848,0.2,-2.69774017079e-17,12
0.999910618613,0.2,6.24556275058e-17,13
0.999912219251,0.2,1.21441303527e-17,14
0.999913921257,0.2,2.91458632357e-17,15
0.99991572201,0.2,4.85763512446e-17,16
0.999917618782,0.2,4.56269862249e-17,17
0.999919608737,0.2,2.01244101481e-17,18
0.999921688936,0.2,-6.34958516484e-17,19
0.999923856344,0.2,-8.73499781621e-17,20
0.999926107832,0.2,-7.91092360575e-17,21
0.999928440181,0.2,-5.21321710218e-17,22
0.999930850087,0.2,3.85135243735e-17,23
0.999933334168,0.2,-5.23053997837e-17,24
0.999935888963,0.2,-1.15539990889e-16,25
0.999938510943,0.2,-2.77572823847e-17,26
0.999941196512,0.2,1.186620635e-16,27
0.999943942011,0.2,-1.33581195943e-17,28
0.999946743726,0.2,-1.65501433598e-16,29
0.999949597891,0.2,-7.05200636584e-17,30
0.999952500694,0.2,3.57370010879e-17,31
0.999955448279,0.2,7.11268313378e-17,32
0.999958436756,0.2,-2.71495508224e-17,33
0.999961462201,0.2,2.28124928524e-17,34
0.999964520665,0.2,5.96766048598e-17,35
0.999967608177,0.2,1.11719810661e-16,36
0.999970720749,0.2,1.28373295896e-17,37
0.99997385438,0.2,6.96509686282e-17,38
0.999977005067,0.2,2.88838100563e-17,39
0.999980168801,0.2,1.01483335881e-16,40
0.999983341578,0.2,-4.45831360173e-17,41
0.999986519403,0.2,6.9389874456e-19,42
0.999989698294,0.2,2.85364951544e-17,43
0.999992874288,0.2,3.55620846627e-17,44
0.999996043444,0.2,-2.77556854325e-17,45
0.99999920185,0.2,-4.440895643e-17,46
1.00000234563,0.2,-3.48678600801e-17,47
1.00000547093,0.2,9.78378687808e-17,48
1.00000857396,0.2,-2.79288085026e-17,49
1.00001165097,0.2,-1.734703265e-18,50
1.00001469825,0.2,-1.18826811559e-16,51
1.00001771215,0.2,-1.06857073452e-16,52
1.00002068908,0.2,-9.02037545178e-17,53
1.00002362553,0.2,-2.84487928882e-17,54
1.00002651803,0.2,-6.47902037189e-17,55
1.00002936321,0.2,8.1009207638e-17,56
1.00003215774,0.2,1.24462406971e-16,57
1.00003489841,0.2,-3.25249301062e-17,58
1.00003758207,0.2,-9.01154978505e-17,59
1.00004020565,0.2,-4.33663433276e-18,60
1.00004276618,0.2,-2.77543886663e-18,61
1.0000452608,0.2,-2.15095975604e-17,62
1.00004768672,0.2,-4.8569941186e-17,63
1.00005004126,0.2,-6.15796018762e-17,64
1.00005232184,0.2,-1.28189357771e-16,65
1.00005452599,0.2,-1.52820805528e-16,66
1.00005665134,0.2,-4.36258239595e-17,67
1.00005869563,0.2,4.47532388606e-17,68
1.00006065672,0.2,6.17524100459e-17,69
1.00006253259,0.2,-5.37730651863e-18,70
1.00006432131,0.2,-6.93844761387e-19,71
1.00006602109,0.2,7.94450901481e-17,72
1.00006763026,0.2,4.56201421161e-17,73
1.00006914726,0.2,2.9314799706e-17,74
1.00007057065,0.2,-4.85688297933e-17,75
1.00007189914,0.2,1.18820015048e-17,76
1.00007313153,0.2,-3.72938273789e-17,77
1.00007426677,0.2,9.54027059283e-18,78
1.00007530392,0.2,6.24453427562e-18,79
1.00007624218,0.2,-9.01987438019e-17,80
1.00007708087,0.2,-7.00774268001e-17,81
1.00007781945,0.2,-4.49258419236e-17,82
1.00007845748,0.2,-9.28004250772e-17,83
1.00007899467,0.2,-1.17344773538e-16,84
1.00007943086,0.2,-1.188191202e-16,85
1.00007976599,0.2,-3.46917023014e-18,86
1.00008000016,0.2,-4.41451808419e-17,87
1.00008013358,0.2,-5.82820384447e-17,88
1.00008016656,0.2,-1.53510721197e-17,89
1.00008009959,0.2,1.03901613735e-16,90
1.00007993322,0.2,4.50992054507e-18,91
1.00007966816,0.2,5.93228167385e-17,92
1.00007930524,0.2,1.43016608628e-16,93
1.00007884539,0.2,3.03552674568e-17,94
1.00007828965,0.2,-2.02946758058e-17,95
1.00007763921,0.2,1.0754450584e-16,96
1.00007689533,0.2,8.94181193506e-17,97
1.00007605941,0.2,2.70596280858e-17,98
1.00007513295,0.2,-9.1239599736e-17,99
1.00007411754,0.2,-1.21421643844e-17,100
1.0000730149,0.2,-9.54895551922e-17,101
1.00007182682,0.2,1.17345614587e-16,102
1.00007055522,0.2,9.45357594498e-18,103
1.00006920208,0.2,7.90979167645e-17,104
