avg(density),avg(temperature),avg(velocity (2)),Time
0.9999,0.2,0,0
0.999900102756,0.2,0,1
0.99990032872,0.2,3.00270529959e-18,2
0.999900677546,0.2,-1.50135212603e-18,3
0.999901148703,0.2,-1.08764569436e-17,4
0.999901741515,0.2,3.46978788805e-17,5
0.999902455158,0.2,-2.7758283293e-17,6
0.999903288657,0.2,6.37238904983e-18,7
0.999904240892,0.2,-4.57076685042e-18,8
0.999905310597,0.2,-3.70665440745e-17,9
0.999906496359,0.2,5.06786801797e-17,10
0.999907796628,0.2,6.30563403456e-18,11
0.99990920971,0.2,-1.68817265208e-17,12
0.999910733774,0.2,-6.97287641312e-18,13
0.999912366854,0.2,2.92927057025e-17,14
0.999914106851,0.2,7.54335903668e-17,15
0.999915951535,0.2,8.02377046198e-17,16
0.999917898549,0.2,1.27879635323e-16,17
0.999919945411,0.2,7.87360609388e-18,18
0.999922089519,0.2,7.8702529441e-17,19
0.999924328151,0.2,4.54732121527e-17,20
0.999926658472,0.2,5.48813350422e-17,21
0.999929077534,0.2,3.85669725384e-17,22
0.999931582285,0.2,1.22106198882e-17,23
0.999934169567,0.2,3.85334138781e-17,24
0.999936836123,0.2,-6.06524325683e-17,25
0.9999395786,0.2,-4.61731223592e-17,26
0.999942393556,0.2,-3.71318934356e-17,27
0.999945277459,0.2,-3.31617211383e-17,28
0.999948226698,0.2,-4.89417519387e-17,29
0.999951237582,0.2,3.02256944402e-17,30
0.999954306346,0.2,1.03521017676e-16,31
0.999957429158,0.2,1.03387248437e-16,32
0.999960602122,0.2,5.49795562396e-17,33
0.999963821282,0.2,6.29527236867e-17,34
0.999967082629,0.2,1.23102698878e-16,35
0.999970382104,0.2,1.8101708405e-16,36
0.999973715606,0.2,1.44819856679e-16,37
0.999977078991,0.2,1.96161689277e-16,38
0.999980468086,0.2,1.37145913525e-16,39
0.999983878687,0.2,1.88220531506e-16,40
0.999987306566,0.2,1.13992795372e-16,41
0.999990747478,0.2,2.13906727791e-16,42
0.999994197164,0.2,1.44183045578e-16,43
0.99999765136,0.2,1.8918538341e-16,44
1.0000011058,0.2,8.41006355198e-17,45
1.00000455621,0.2,1.26367357455e-16,46
1.00000799834,0.2,7.12231730483e-17,47
1.00001142795,0.2,7.9729648615e-18,48
1.00001484081,0.2,-4.99392789289e-17,49
1.00001823271,0.2,-7.77942574839e-17,50
1.0000215995,0.2,-2.11164662083e-17,51
1.00002493702,0.2,-9.9410520198e-17,52
1.00002824119,0.2,-4.22660110512e-17,53
1.00003150794,0.2,-8.47652590762e-17,54
1.00003473328,0.2,4.68359070869e-17,55
1.00003791325,0.2,-2.46855135579e-17,56
1.00004104396,0.2,3.68280022308e-17,57
1.00004412158,0.2,7.29552472909e-17,58
1.00004714236,0.2,1.92478511809e-16,59
1.0000501026,0.2,1.32199321379e-16,60
1.00005299871,0.2,2.32540701624e-16,61
1.00005582715,0.2,3.15235033019e-17,62
1.00005858448,0.2,1.66356907426e-16,63
1.00006126736,0.2,1.09714537936e-16,64
1.00006387253,0.2,-2.37174926312e-17,65
1.00006639682,0.2,-1.51444648036e-17,66
1.0000688372,0.2,-4.39988994084e-17,67
1.00007119071,0.2,-1.43404718286e-16,68
1.00007345451,0.2,-3.37579079773e-17,69
1.00007562587,0.2,-5.2571489584e-17,70
1.0000777022,0.2,1.35097773331e-17,71
1.00007968099,0.2,-8.77967002101e-17,72
1.00008155988,0.2,-1.01072759061e-16,73
1.00008333663,0.2,-4.39315469288e-17,74
1.00008500912,0.2,-5.6607221307e-17,75
1.00008657538,0.2,1.20085844167e-16,76
1.00008803354,0.2,-1.38765662046e-17,77
1.0000893819,0.2,1.81128973321e-17,78
1.00009061887,0.2,-4.24968741427e-17,79
1.00009174302,0.2,1.38765147345e-17,80
1.00009275304,0.2,-8.67281295012e-19,81
1.00009364778,0.2,1.03239738715e-16,82
1.00009442622,0.2,8.77954057493e-17,83
1.0000950875,0.2,1.66150694104e-16,84
1.00009563089,0.2,1.00504270094e-16,85
1.0000960558,0.2,1.67384737156e-16,86
1.00009636182,0.2,5.03688473033e-17,87
1.00009654865,0.2,1.10911513905e-16,88
1.00009661616,0.2,1.38097334307e-17,89
1.00009656436,0.2,3.79600904787e-17,90
1.0000963934,0.2,-6.05760422612e-17,91
1.00009610359,0.2,3.46911355768e-17,92
1.00009569539,0.2,-3.83604059586e-18,93
1.00009516939,0.2,9.23985916455e-18,94
1.00009452632,0.2,-1.14414214126e-17,95
1.00009376709,0.2,-9.94036784068e-18,96
1.00009289271,0.2,8.43931296133e-18,97
1.00009190436,0.2,1.22753764387e-16,98
1.00009080334,0.2,-7.31186271103e-17,99
1.00008959111,0.2,5.37048961405e-18,100
1.00008826924,0.2,-9.71359405389e-17,101
1.00008683946,0.2,7.46199895741e-17,102
1.00008530362,0.2,-2.43507715884e-18,103
1.00008366369,0.2,1.02506909311e-16,104
1.00008192178,0.2,-1.02040085176e-16,105
