arc_length,density,velocity_0,velocity_1,velocity_2
2.62719988823,0.000560264000364,0,0.0385611947194,0.000197312898536
2.6303999424,0.000559209206327,0,0.0405499876259,0.000324442161429
2.63359999657,0.00055815982714,0,0.0425540166393,0.000153404086992
2.63679981232,0.000557110487044,0,0.0445579709981,-1.76276158869e-05
2.63999986649,0.000556061107943,0,0.0465620002553,-0.000188660911441
2.64319992065,0.000555017919729,0,0.0485834056035,-1.76138609138e-05
2.64639997482,0.000553974692654,0,0.0506048862566,0.000153439561742
2.64960002899,0.000552931504441,0,0.0526262916048,0.00032448661227
2.65280008316,0.000551893628851,0,0.0546632181277,0.000195029025032
2.65599989891,0.000550856556447,0,0.0567022753936,2.26447454169e-05
2.65919995308,0.000549819445409,0,0.058741408622,-0.000149745956144
2.66239976883,0.000548786932968,0,0.0607937338658,-6.35521191504e-05
2.665599823,0.000547755902116,0,0.0628505584178,0.000108841380595
2.66879987717,0.000546724871264,0,0.0649073829698,0.000281234880341
2.67199993134,0.000545697656573,0,0.0669753153723,0.000237284487738
2.6751999855,0.000544672670254,0,0.0690500354628,6.35306205088e-05
2.67840003967,0.000543647722119,0,0.0711246782653,-0.000110216773994
2.68160009384,0.000542625740366,0,0.0732083654157,-0.000110220781038
2.68479990959,0.000541606801109,0,0.0753009415863,6.35169815994e-05
2.68799996376,0.000540587823893,0,0.077393595713,0.000237261216604
2.69119977951,0.000539571124722,0,0.0794929746298,0.000280178723388
2.69439983368,0.000538558121372,0,0.0816037703424,0.000105051072912
2.69759988785,0.000537545155759,0,0.0837144874231,-7.00700536606e-05
2.70079994202,0.000536533637101,0,0.0858298280257,-0.000157640585644
2.70399999619,0.000535526572601,0,0.0879588035525,1.74651304695e-05
2.70720005035,0.000534519545616,0,0.0900876997702,0.000192564323498
2.71040010452,0.00053351321919,0,0.0922189743662,0.00032371351076
2.71359992027,0.000532512096011,0,0.0943662606539,0.000147207955271
2.71679997444,0.000531510935536,0,0.0965136269359,-2.93041756956e-05
2.71999979019,0.000530509812356,0,0.0986609132236,-0.000205809731184
2.72319984436,0.000529514521244,0,0.100826708029,-2.93349871971e-05
2.72639989853,0.000528519267262,0,0.102992422325,0.000147136470004
2.7295999527,0.000527523976205,0,0.105158217302,0.000323614501413
2.73280000687,0.000526533827669,0,0.107340243722,0.000190009648414
2.73600006104,0.000525544371612,0,0.109524681784,1.21022594495e-05
2.7392001152,0.000524554915556,0,0.111709119845,-0.000165805129515
2.74239993095,0.000523569846868,0,0.113907486786,-7.68847809716e-05
2.74559998512,0.000522586191608,0,0.116110605564,0.000100976488947
2.74879980087,0.000521602572992,0,0.118313642271,0.000278831133128
2.75199985504,0.000520622521975,0,0.120528572693,0.000233457960586
2.75519990921,0.000519644669928,0,0.122750507309,5.41511350416e-05
2.75839996338,0.000518666781452,0,0.1249725247,-0.000125162370338
2.76160001755,0.000517691795774,0,0.127203926877,-0.000125192196117
2.76480007172,0.000516719640277,0,0.129444880184,5.40633252335e-05
