arc_length,density,velocity_0,velocity_1,velocity_2
0.323199987411,0.000960077188589,-3.43663339124e-17,0.0391508495362,-0.0696538755373
0.32640004158,0.000958272564246,-6.87333079486e-17,0.0395832812207,-0.0696540782543
0.32959997654,0.00095646800713,-1.03099001737e-16,0.0400156967961,-0.0696542809637
0.332800030708,0.000954672640602,-1.68272845838e-17,0.0404506537647,-0.0696544856886
0.335999965668,0.000952878663487,8.66751340464e-17,0.0408859552812,-0.0696546906928
0.339200019836,0.000951084619539,1.90181408521e-16,0.0413212730143,-0.0696548957046
0.342399954796,0.000949298530938,2.16362448865e-16,0.0417587488172,-0.069655102465
0.345600008965,0.000947515005353,2.1677019172e-16,0.0421969656934,-0.0696553098187
0.348799943924,0.000945731546208,2.17177919385e-16,0.042635166245,-0.0696555171646
0.351999998093,0.000943954555965,1.95725848378e-16,0.0430752032713,-0.0696557260114
0.355199933052,0.000942181553123,1.61158688206e-16,0.0435163159954,-0.0696559357465
0.358399987221,0.000940408484231,1.2659024028e-16,0.0439574451524,-0.0696561454893
0.361600041389,0.000938640613105,1.27002085757e-16,0.0444000370609,-0.0696563564507
0.364799976349,0.000936878005262,1.62391928928e-16,0.044844075138,-0.0696565686226
0.368000030518,0.000935115331756,1.97783090501e-16,0.045288129757,-0.0696567808025
0.371199965477,0.000933356599177,1.93514128228e-16,0.0457332697987,-0.0696569939063
0.374400019646,0.000931604260108,1.2314437129e-16,0.0461802631043,-0.0696572085712
0.377599954605,0.000929851986318,5.27772357842e-17,0.0466272397584,-0.0696574232281
0.380800008774,0.000928102215723,8.90031679317e-18,0.047074971056,-0.0696576385263
0.383999943733,0.000926360215397,4.45000919662e-17,0.0475248995545,-0.0696578557167
0.387199997902,0.000924618150175,8.01011933611e-17,0.0479748448146,-0.0696580729151
0.390399932861,0.000922877426343,1.02326491345e-16,0.048425143911,-0.0696582904281
0.39359998703,0.000921145574732,3.0914334342e-17,0.0488780544371,-0.0696585102088
0.396800041199,0.000919413723122,-4.04978226605e-17,0.0493309649632,-0.0696587299895
0.399999976158,0.000917681936027,-1.11907319398e-16,0.0497838586173,-0.069658949762
0.403200030327,0.000915960238098,-4.00746828332e-17,0.0502397477509,-0.0696591721742
0.406399965286,0.000914238604354,3.1755944805e-17,0.0506956199153,-0.069659394578
0.409600019455,0.000912516906472,1.03589248397e-16,0.0511515090627,-0.0696596169902
0.412799954414,0.000910804104887,4.93446924633e-17,0.0516099991665,-0.0696598417398
0.416000008583,0.000909092501203,-2.29122413484e-17,0.0520688803342,-0.0696600668328
0.419199943542,0.00090738096128,-9.51664834251e-17,0.0525277444074,-0.0696602919175
0.422399997711,0.000905676883753,-1.1339173968e-16,0.0529888796409,-0.0696605190586
0.425599932671,0.000903975378472,-1.13605422372e-16,0.0534507490653,-0.0696607468739
0.428799986839,0.000902273809803,-1.13819113026e-16,0.053912635696,-0.0696609746978
0.432000041008,0.0009005784763,-9.11188196625e-17,0.0543764091861,-0.0696612042597
0.435199975967,0.000898886946827,-5.46718009668e-17,0.0548412974478,-0.0696614348558
0.438400030136,0.000897195354338,-1.82234244863e-17,0.0553062030283,-0.0696616654605
0.441599965096,0.000895508783549,-1.84391718494e-17,0.0557726074809,-0.0696618974724
0.444800019264,0.00089382710875,-5.53187176641e-17,0.0562405455419,-0.0696621309085
0.447999954224,0.000892145496598,-9.21968896319e-17,0.0567084661712,-0.069662364336
0.451200008392,0.000890467519121,-8.75054508353e-17,0.0571775465012,-0.069662598853
0.454399943352,0.000888795766144,-1.35316214138e-17,0.0576485130724,-0.0696628351627
